item_id,transaction_id,product_id,quantity,unit_price_at_sale,discount_applied
I0000634,T000119,P020,1,26.99,0.0
I0000635,T000119,P016,1,32.99,0.0
I0000636,T000120,P010,1,16.99,0.0
I0000637,T000120,P002,1,37.99,0.0
I0000638,T000120,P012,1,54.99,0.0
I0000639,T000120,P030,1,139.99,0.0
I0000640,T000120,P031,1,41.99,0.0
I0000641,T000121,P021,1,47.99,0.0
I0000642,T000121,P024,1,32.99,0.0
I0000643,T000121,P014,1,41.99,0.0
I0000644,T000121,P023,1,22.99,0.0
I0000645,T000121,P009,2,32.99,0.0
I0000646,T000121,P002,1,37.99,0.0
I0000647,T000121,P033,1,64.99,0.0
I0000648,T000121,P017,1,42.99,0.0
I0000649,T000121,P005,1,52.99,0.0
I0000650,T000122,P031,1,41.99,0.0
I0000651,T000122,P014,2,41.99,0.0
I0000652,T000122,P020,1,26.99,0.0
I0000653,T000122,P004,1,54.99,0.0
I0000654,T000122,P025,1,41.99,0.0
I0000655,T000122,P026,1,94.99,0.0
I0000656,T000122,P017,1,42.99,0.0
I0000657,T000122,P048,1,39.99,0.0
I0000658,T000123,P008,1,17.99,0.0
I0000659,T000123,P014,1,41.99,0.0
I0000660,T000123,P021,1,47.99,0.0
I0000661,T000123,P018,1,56.99,0.0
I0000662,T000123,P020,1,26.99,0.0
I0000663,T000123,P026,1,94.99,0.0
I0000664,T000123,P016,1,32.99,0.0
I0000665,T000123,P017,1,42.99,0.0
I0000666,T000123,P015,1,19.99,0.0
I0000667,T000123,P001,1,39.99,0.0
I0000668,T000123,P006,1,21.99,0.0
I0000669,T000123,P035,1,14.99,0.0
I0000670,T000123,P025,1,41.99,0.0
I0000671,T000124,P001,1,39.99,0.0
I0000672,T000124,P041,1,51.99,0.0
I0000673,T000124,P015,1,19.99,0.0
I0000674,T000124,P027,1,99.99,0.0
I0000675,T000124,P025,1,41.99,0.0
I0000676,T000124,P017,1,42.99,0.0
I0000677,T000125,P030,1,139.99,0.0
I0000678,T000125,P009,1,32.99,0.0
I0000679,T000125,P039,1,209.99,0.0
I0000680,T000125,P018,1,56.99,0.0
I0000681,T000126,P007,1,18.99,0.0
I0000682,T000126,P003,1,74.99,0.0
I0000683,T000126,P047,1,149.99,0.0
I0000684,T000126,P022,1,18.99,0.0
I0000685,T000126,P015,1,19.99,0.0
I0000686,T000126,P031,1,41.99,0.0
I0000687,T000126,P012,1,54.99,0.0
I0000688,T000126,P011,1,109.99,0.0
I0000689,T000126,P002,1,37.99,0.0
I0000690,T000126,P010,1,16.99,0.0
I0000691,T000127,P001,1,39.99,0.0
I0000692,T000127,P030,1,139.99,0.0
I0000693,T000127,P008,1,17.99,0.0
I0000694,T000128,P033,2,64.99,0.0
I0000695,T000128,P019,1,94.99,0.0
I0000696,T000128,P018,1,56.99,0.0
I0000697,T000128,P013,1,79.99,0.0
I0000698,T000128,P005,1,52.99,0.0
I0000699,T000128,P032,1,32.99,0.0
I0000700,T000129,P008,1,17.99,0.0
I0000701,T000129,P005,2,52.99,0.0
I0000702,T000129,P020,1,26.99,0.0
I0000703,T000129,P035,1,14.99,0.0
I0000704,T000129,P023,1,22.99,0.0
I0000705,T000129,P014,1,41.99,0.0
I0000706,T000129,P031,1,41.99,0.0
I0000707,T000129,P041,1,51.99,0.0
I0000708,T000130,P023,1,22.99,0.0
I0000709,T000130,P016,1,32.99,0.0
I0000710,T000130,P048,1,39.99,0.0
I0000711,T000130,P006,1,21.99,0.0
I0000712,T000130,P035,1,14.99,0.0
I0000713,T000130,P011,1,109.99,0.0
I0000714,T000131,P022,1,18.99,0.0
I0000715,T000131,P035,1,14.99,0.0
I0000716,T000132,P010,1,16.99,0.0
I0000717,T000132,P032,1,32.99,0.0
I0000718,T000132,P025,1,41.99,0.0
I0000719,T000133,P015,1,19.99,0.0
I0000720,T000133,P018,1,56.99,0.0
I0000721,T000133,P005,1,52.99,0.0
I0000722,T000134,P047,1,149.99,0.0
I0000723,T000134,P032,1,32.99,0.0
I0000724,T000134,P041,1,51.99,0.0
I0000725,T000134,P038,1,51.99,0.0
I0000726,T000134,P030,1,139.99,0.0
I0000727,T000134,P045,1,119.99,0.0
I0000728,T000135,P019,1,94.99,0.0
I0000729,T000135,P046,1,64.99,0.0
I0000730,T000136,P002,1,37.99,0.0
I0000731,T000136,P003,1,74.99,0.0
I0000732,T000136,P012,1,54.99,0.0
I0000733,T000136,P042,1,79.99,0.0
I0000734,T000136,P008,1,17.99,0.0
I0000735,T000136,P010,1,16.99,0.0
I0000736,T000136,P048,1,39.99,0.0
I0000737,T000136,P018,1,56.99,0.0
I0000738,T000137,P036,1,56.99,0.0
I0000739,T000137,P048,3,39.99,0.0
I0000740,T000137,P012,1,54.99,0.0
I0000741,T000137,P021,2,47.99,0.0
I0000742,T000137,P044,1,39.99,0.0
I0000743,T000138,P022,1,18.99,0.0
I0000744,T000138,P019,1,94.99,0.0
I0000745,T000138,P021,1,47.99,0.0
I0000746,T000138,P036,1,56.99,0.0
I0000747,T000138,P033,1,64.99,0.0
I0000748,T000138,P010,1,16.99,0.0
I0000749,T000138,P039,1,209.99,0.0
I0000750,T000138,P002,1,37.99,0.0
I0000751,T000139,P021,1,47.99,0.0
I0000752,T000139,P048,2,39.99,0.0
I0000753,T000139,P013,1,79.99,0.0
I0000754,T000139,P026,1,94.99,0.0
I0000755,T000139,P007,1,18.99,0.0
I0000756,T000140,P008,1,17.99,0.0
I0000757,T000140,P002,1,37.99,0.0
I0000758,T000141,P007,1,18.99,0.0
I0000759,T000141,P030,1,139.99,0.0
I0000760,T000142,P005,1,52.99,0.0
I0000761,T000142,P009,1,32.99,0.0
I0000762,T000142,P033,1,64.99,0.0
I0000763,T000142,P001,1,39.99,0.0
I0000764,T000142,P007,1,18.99,0.0
I0000765,T000142,P012,1,54.99,0.0
I0000766,T000142,P010,1,16.99,0.0
I0000767,T000143,P019,1,94.99,0.0
I0000768,T000143,P012,1,54.99,0.0
I0000769,T000143,P030,1,139.99,0.0
I0000770,T000143,P037,1,62.99,0.0
I0000771,T000144,P003,1,74.99,0.0
I0000772,T000144,P027,1,99.99,0.0
I0000773,T000144,P036,1,56.99,0.0
I0000774,T000144,P028,1,56.99,0.0
I0000775,T000144,P038,1,51.99,0.0
I0000776,T000145,P042,1,79.99,0.0
I0000777,T000145,P048,1,39.99,0.0
I0000778,T000145,P029,1,79.99,0.0
I0000779,T000146,P011,1,109.99,0.0
I0000780,T000146,P005,1,52.99,0.0
I0000781,T000146,P032,1,32.99,0.0
I0000782,T000146,P019,1,94.99,0.0
I0000783,T000146,P008,1,17.99,0.0
I0000784,T000147,P007,1,18.99,0.0
I0000785,T000148,P001,1,39.99,0.0
I0000786,T000148,P018,1,56.99,0.0
I0000787,T000148,P015,1,19.99,0.0
I0000788,T000148,P020,1,26.99,0.0
I0000789,T000149,P014,1,41.99,0.0
I0000790,T000149,P035,1,14.99,0.0
I0000791,T000149,P048,1,39.99,0.0
I0000792,T000150,P007,1,18.99,0.0
I0000793,T000150,P017,1,42.99,0.0
I0000794,T000151,P025,1,41.99,0.0
I0000795,T000151,P005,3,52.99,0.0
I0000796,T000151,P014,1,41.99,0.0
I0000797,T000151,P004,1,54.99,0.0
I0000798,T000151,P009,1,32.99,0.0
I0000799,T000151,P019,1,94.99,0.0
I0000800,T000151,P001,1,39.99,0.0
I0000801,T000151,P013,1,79.99,0.0
I0000802,T000151,P008,1,17.99,0.0
I0000803,T000151,P048,1,39.99,0.0
I0000804,T000151,P002,1,37.99,0.0
I0000805,T000151,P045,1,119.99,0.0
I0000806,T000151,P034,1,21.99,0.0
I0000807,T000152,P024,1,32.99,0.0
I0000808,T000152,P033,1,64.99,0.0
I0000809,T000152,P028,1,56.99,0.0
I0000810,T000152,P007,1,18.99,0.0
I0000811,T000152,P004,1,54.99,0.0
I0000812,T000152,P021,1,47.99,0.0
I0000813,T000152,P006,1,21.99,0.0
I0000814,T000153,P010,2,16.99,0.0
I0000815,T000153,P007,2,18.99,0.0
I0000816,T000153,P017,2,42.99,0.0
I0000817,T000153,P014,1,41.99,0.0
I0000818,T000153,P026,1,94.99,0.0
I0000819,T000154,P027,1,99.99,0.0
I0000820,T000154,P019,1,94.99,0.0
I0000821,T000154,P021,1,47.99,0.0
I0000822,T000154,P020,1,26.99,0.0
I0000823,T000154,P008,1,17.99,0.0
I0000824,T000154,P003,2,74.99,0.0
I0000825,T000154,P006,1,21.99,0.0
I0000826,T000154,P046,1,64.99,0.0
I0000827,T000154,P011,1,109.99,0.0
I0000828,T000155,P043,1,59.99,0.0
I0000829,T000155,P009,1,32.99,0.0
I0000830,T000155,P012,1,54.99,0.0
I0000831,T000155,P013,1,79.99,0.0
I0000832,T000155,P037,1,62.99,0.0
I0000833,T000156,P029,1,79.99,0.0
I0000834,T000156,P019,1,94.99,0.0
I0000835,T000156,P030,1,139.99,0.0
I0000836,T000156,P021,1,47.99,0.0
I0000837,T000157,P015,1,19.99,0.0
I0000838,T000157,P038,1,51.99,0.0
I0000839,T000157,P047,1,149.99,0.0
I0000840,T000157,P008,1,17.99,0.0
I0000841,T000157,P007,1,18.99,0.0
I0000842,T000157,P046,1,64.99,0.0
I0000843,T000158,P025,1,41.99,0.0
I0000844,T000158,P012,1,54.99,0.0
I0000845,T000158,P033,1,64.99,0.0
I0000846,T000158,P017,1,42.99,0.0
I0000847,T000158,P031,1,41.99,0.0
I0000848,T000158,P008,1,17.99,0.0
I0000849,T000158,P007,1,18.99,0.0
I0000850,T000158,P013,1,79.99,0.0
I0000851,T000158,P023,1,22.99,0.0
I0000852,T000158,P001,1,39.99,0.0
I0000853,T000158,P046,1,64.99,0.0
I0000854,T000159,P030,1,139.99,0.0
I0000855,T000159,P021,1,47.99,0.0
I0000856,T000159,P005,1,52.99,0.0
I0000857,T000159,P026,1,94.99,0.0
I0000858,T000160,P036,2,56.99,0.0
I0000859,T000160,P013,2,79.99,0.0
I0000860,T000160,P022,2,18.99,0.0
I0000861,T000160,P021,1,47.99,0.0
I0000862,T000161,P012,1,54.99,0.0
I0000863,T000161,P024,1,32.99,0.0
I0000864,T000161,P023,1,22.99,0.0
I0000865,T000161,P020,1,26.99,0.0
I0000866,T000161,P019,1,94.99,0.0
I0000867,T000162,P022,1,18.99,0.0
I0000868,T000162,P016,1,32.99,0.0
I0000869,T000162,P027,1,99.99,0.0
I0000870,T000163,P004,1,54.99,0.0
I0000871,T000163,P010,2,16.99,0.0
I0000872,T000163,P023,1,22.99,0.0
I0000873,T000163,P022,1,18.99,0.0
I0000874,T000163,P001,1,39.99,0.0
I0000875,T000164,P047,2,149.99,0.0
I0000876,T000164,P008,1,17.99,0.0
I0000877,T000164,P004,1,54.99,0.0
I0000878,T000164,P045,1,119.99,0.0
I0000879,T000164,P048,1,39.99,0.0
I0000880,T000165,P031,1,41.99,0.0
I0000881,T000165,P033,1,64.99,0.0
I0000882,T000165,P018,1,56.99,0.0
I0000883,T000165,P003,1,74.99,0.0
I0000884,T000165,P016,1,32.99,0.0
I0000885,T000165,P023,1,22.99,0.0
I0000886,T000165,P039,1,209.99,0.0
I0000887,T000166,P015,1,19.99,0.0
I0000888,T000166,P024,1,32.99,0.0
I0000889,T000166,P017,1,42.99,0.0
I0000890,T000166,P021,1,47.99,0.0
I0000891,T000166,P003,1,74.99,0.0
I0000892,T000167,P014,2,41.99,0.0
I0000893,T000167,P017,1,42.99,0.0
I0000894,T000167,P013,1,79.99,0.0
I0000895,T000167,P003,2,74.99,0.0
I0000896,T000167,P021,2,47.99,0.0
I0000897,T000167,P020,1,26.99,0.0
I0000898,T000167,P047,1,149.99,0.0
I0000899,T000167,P045,1,119.99,0.0
I0000900,T000167,P028,1,56.99,0.0
I0000901,T000167,P012,1,54.99,0.0
I0000902,T000167,P002,2,37.99,0.0
I0000903,T000167,P008,1,17.99,0.0
I0000904,T000167,P011,1,109.99,0.0
I0000905,T000167,P022,1,18.99,0.0
I0000906,T000168,P016,1,32.99,0.0
I0000907,T000168,P025,1,41.99,0.0
I0000908,T000168,P043,1,59.99,0.0
I0000909,T000168,P020,1,26.99,0.0
I0000910,T000169,P019,1,94.99,0.0
I0000911,T000169,P047,1,149.99,0.0
I0000912,T000169,P030,1,139.99,0.0
I0000913,T000169,P022,1,18.99,0.0
I0000914,T000169,P041,1,51.99,0.0
I0000915,T000170,P030,1,139.99,0.0
I0000916,T000170,P009,1,32.99,0.0
I0000917,T000170,P001,1,39.99,0.0
I0000918,T000170,P022,1,18.99,0.0
I0000919,T000170,P010,1,16.99,0.0
I0000920,T000171,P032,1,32.99,0.0
I0000921,T000171,P021,1,47.99,0.0
I0000922,T000171,P046,1,64.99,0.0
I0000923,T000171,P020,1,26.99,0.0
I0000924,T000171,P009,1,32.99,0.0
I0000925,T000171,P045,1,119.99,0.0
I0000926,T000171,P018,1,56.99,0.0
I0000927,T000172,P034,1,21.99,0.0
I0000928,T000173,P035,1,14.99,0.0
I0000929,T000174,P035,1,14.99,0.0
I0000930,T000174,P004,1,54.99,0.0
I0000931,T000174,P027,1,99.99,0.0
I0000932,T000174,P001,1,39.99,0.0
I0000933,T000174,P037,1,62.99,0.0
I0000934,T000174,P015,1,19.99,0.0
I0000935,T000174,P041,1,51.99,0.0
I0000936,T000174,P026,1,94.99,0.0
I0000937,T000175,P015,1,19.99,0.0
I0000938,T000175,P001,1,39.99,0.0
I0000939,T000175,P018,1,56.99,0.0
I0000940,T000175,P003,1,74.99,0.0
I0000941,T000175,P010,2,16.99,0.0
I0000942,T000175,P042,1,79.99,0.0
I0000943,T000176,P016,1,32.99,0.0
I0000944,T000176,P015,1,19.99,0.0
I0000945,T000176,P021,1,47.99,0.0
I0000946,T000176,P002,1,37.99,0.0
I0000947,T000177,P001,1,39.99,0.0
I0000948,T000178,P043,1,59.99,0.0
I0000949,T000178,P008,1,17.99,0.0
I0000950,T000178,P038,1,51.99,0.0
I0000951,T000178,P001,1,39.99,0.0
I0000952,T000178,P011,1,109.99,0.0
I0000953,T000178,P012,1,54.99,0.0
I0000954,T000179,P005,1,52.99,0.0
I0000955,T000179,P018,1,56.99,0.0
I0000956,T000180,P015,1,19.99,0.0
I0000957,T000180,P033,1,64.99,0.0
I0000958,T000180,P005,1,52.99,0.0
I0000959,T000180,P003,1,74.99,0.0
I0000960,T000180,P043,1,59.99,0.0
I0000961,T000181,P021,1,47.99,0.0
I0000962,T000181,P013,1,79.99,0.0
I0000963,T000181,P010,1,16.99,0.0
I0000964,T000182,P010,1,16.99,0.0
I0000965,T000182,P002,1,37.99,0.0
I0000966,T000182,P015,1,19.99,0.0
I0000967,T000183,P045,1,119.99,0.0
I0000968,T000183,P016,1,32.99,0.0
I0000969,T000183,P013,1,79.99,0.0
I0000970,T000183,P009,1,32.99,0.0
I0000971,T000183,P015,1,19.99,0.0
I0000972,T000183,P007,1,18.99,0.0
I0000973,T000183,P005,1,52.99,0.0
I0000974,T000184,P041,2,51.99,0.0
I0000975,T000184,P008,1,17.99,0.0
I0000976,T000184,P001,1,39.99,0.0
I0000977,T000184,P013,1,79.99,0.0
I0000978,T000184,P023,1,22.99,0.0
I0000979,T000184,P003,2,74.99,0.0
I0000980,T000184,P004,1,54.99,0.0
I0000981,T000184,P006,1,21.99,0.0
I0000982,T000184,P005,1,52.99,0.0
I0000983,T000185,P001,1,39.99,0.0
I0000984,T000185,P005,2,52.99,0.0
I0000985,T000185,P032,1,32.99,0.0
I0000986,T000185,P045,1,119.99,0.0
I0000987,T000185,P034,1,21.99,0.0
I0000988,T000185,P010,1,16.99,0.0
I0000989,T000185,P012,1,54.99,0.0
I0000990,T000186,P020,2,26.99,0.0
I0000991,T000186,P002,1,37.99,0.0
I0000992,T000186,P006,1,21.99,0.0
I0000993,T000186,P029,1,79.99,0.0
I0000994,T000186,P013,1,79.99,0.0
I0000995,T000187,P020,2,26.99,0.0
I0000996,T000187,P048,1,39.99,0.0
I0000997,T000187,P034,1,21.99,0.0
I0000998,T000187,P010,1,16.99,0.0
I0000999,T000187,P029,1,79.99,0.0
I0001000,T000187,P027,1,99.99,0.0
I0001001,T000187,P008,1,17.99,0.0
I0001002,T000188,P048,2,39.99,0.0
I0001003,T000188,P008,1,17.99,0.0
I0001004,T000188,P010,1,16.99,0.0
I0001005,T000189,P038,1,51.99,0.0
I0001006,T000189,P001,1,39.99,0.0
I0001007,T000189,P026,1,94.99,0.0
I0001008,T000189,P023,1,22.99,0.0
I0001009,T000190,P021,2,47.99,0.0
I0001010,T000190,P015,1,19.99,0.0
I0001011,T000190,P038,1,51.99,0.0
I0001012,T000191,P021,1,47.99,0.0
I0001013,T000191,P010,1,16.99,0.0
I0001014,T000192,P048,1,39.99,0.0
I0001015,T000192,P011,1,109.99,0.0
I0001016,T000192,P027,1,99.99,0.0
I0001017,T000192,P018,1,56.99,0.0
I0001018,T000192,P023,1,22.99,0.0
I0001019,T000192,P008,1,17.99,0.0
I0001020,T000192,P025,1,41.99,0.0
I0001021,T000192,P009,1,32.99,0.0
I0001022,T000193,P016,1,32.99,0.0
I0001023,T000193,P027,1,99.99,0.0
I0001024,T000193,P039,1,209.99,0.0
I0001025,T000193,P019,1,94.99,0.0
I0001026,T000193,P011,1,109.99,0.0
I0001027,T000193,P034,1,21.99,0.0
I0001028,T000193,P004,1,54.99,0.0
I0001029,T000193,P024,1,32.99,0.0
I0001030,T000194,P012,1,54.99,0.0
I0001031,T000194,P005,1,52.99,0.0
I0001032,T000194,P009,1,32.99,0.0
I0001033,T000195,P014,3,41.99,0.0
I0001034,T000195,P009,1,32.99,0.0
I0001035,T000195,P036,1,56.99,0.0
I0001036,T000195,P025,1,41.99,0.0
I0001037,T000195,P011,1,109.99,0.0
I0001038,T000195,P019,1,94.99,0.0
I0001039,T000196,P031,1,41.99,0.0
I0001040,T000196,P039,1,209.99,0.0
I0001041,T000196,P008,1,17.99,0.0
I0001042,T000196,P024,1,32.99,0.0
I0001043,T000196,P019,1,94.99,0.0
I0001044,T000196,P028,2,56.99,0.0
I0001045,T000196,P033,1,64.99,0.0
I0001046,T000196,P004,1,54.99,0.0
I0001047,T000196,P022,1,18.99,0.0
I0001048,T000196,P001,1,39.99,0.0
I0001049,T000196,P007,1,18.99,0.0
I0001050,T000197,P047,1,149.99,0.0
I0001051,T000197,P005,3,52.99,0.0
I0001052,T000197,P017,1,42.99,0.0
I0001053,T000197,P021,2,47.99,0.0
I0001054,T000197,P001,1,39.99,0.0
I0001055,T000197,P015,1,19.99,0.0
I0001056,T000197,P027,1,99.99,0.0
I0001057,T000197,P048,1,39.99,0.0
I0001058,T000197,P032,1,32.99,0.0
I0001059,T000197,P042,1,79.99,0.0
I0001060,T000197,P023,1,22.99,0.0
I0001061,T000197,P043,1,59.99,0.0
I0001062,T000198,P045,1,119.99,0.0
I0001063,T000198,P002,1,37.99,0.0
I0001064,T000198,P036,1,56.99,0.0
I0001065,T000199,P038,1,51.99,0.0
I0001066,T000199,P017,1,42.99,0.0
I0001067,T000199,P023,2,22.99,0.0
I0001068,T000199,P013,1,79.99,0.0
I0001069,T000199,P048,1,39.99,0.0
I0001070,T000200,P043,1,59.99,0.0
I0001071,T000200,P034,1,21.99,0.0
I0001072,T000201,P019,1,94.99,0.0
I0001073,T000201,P042,1,79.99,0.0
I0001074,T000201,P021,1,47.99,0.0
I0001075,T000202,P023,1,22.99,0.0
I0001076,T000202,P032,1,32.99,0.0
I0001077,T000202,P002,1,37.99,0.0
I0001078,T000203,P013,1,79.99,0.0
I0001079,T000203,P017,1,42.99,0.0
I0001080,T000203,P022,1,18.99,0.0
I0001081,T000204,P012,1,54.99,0.0
I0001082,T000204,P007,1,18.99,0.0
I0001083,T000204,P021,1,47.99,0.0
I0001084,T000204,P013,1,79.99,0.0
I0001085,T000204,P011,1,109.99,0.0
I0001086,T000204,P015,2,19.99,0.0
I0001087,T000204,P002,1,37.99,0.0
I0001088,T000205,P018,1,56.99,0.0
I0001089,T000205,P007,1,18.99,0.0
I0001090,T000205,P004,2,54.99,0.0
I0001091,T000206,P038,1,51.99,0.0
I0001092,T000206,P019,2,94.99,0.0
I0001093,T000206,P027,1,99.99,0.0
I0001094,T000206,P026,1,94.99,0.0
I0001095,T000206,P016,1,32.99,0.0
I0001096,T000206,P037,2,62.99,0.0
I0001097,T000206,P047,1,149.99,0.0
I0001098,T000206,P007,1,18.99,0.0
I0001099,T000206,P021,1,47.99,0.0
I0001100,T000206,P011,1,109.99,0.0
I0001101,T000207,P026,1,94.99,0.0
I0001102,T000207,P013,1,79.99,0.0
I0001103,T000207,P005,1,52.99,0.0
I0001104,T000207,P023,1,22.99,0.0
I0001105,T000207,P018,1,56.99,0.0
I0001106,T000208,P007,1,18.99,0.0
I0001107,T000208,P017,1,42.99,0.0
I0001108,T000209,P048,1,39.99,0.0
I0001109,T000209,P026,1,94.99,0.0
I0001110,T000209,P017,1,42.99,0.0
I0001111,T000209,P010,1,16.99,0.0
I0001112,T000209,P008,1,17.99,0.0
I0001113,T000209,P018,1,56.99,0.0
I0001114,T000209,P007,1,18.99,0.0
I0001115,T000209,P045,1,119.99,0.0
I0001116,T000209,P019,1,94.99,0.0
I0001117,T000210,P034,1,21.99,0.0
I0001118,T000210,P046,1,64.99,0.0
I0001119,T000210,P048,2,39.99,0.0
I0001120,T000210,P045,1,119.99,0.0
I0001121,T000210,P017,2,42.99,0.0
I0001122,T000210,P011,1,109.99,0.0
I0001123,T000210,P041,1,51.99,0.0
I0001124,T000210,P020,1,26.99,0.0
I0001125,T000210,P015,1,19.99,0.0
I0001126,T000211,P032,1,32.99,0.0
I0001127,T000211,P022,1,18.99,0.0
I0001128,T000211,P023,1,22.99,0.0
I0001129,T000211,P031,1,41.99,0.0
I0001130,T000212,P004,1,54.99,0.0
I0001131,T000212,P023,1,22.99,0.0
I0001132,T000212,P012,1,54.99,0.0
I0001133,T000213,P010,1,16.99,0.0
I0001134,T000213,P047,1,149.99,0.0
I0001135,T000213,P023,1,22.99,0.0
I0001136,T000213,P015,1,19.99,0.0
I0001137,T000214,P023,1,22.99,0.0
I0001138,T000214,P022,1,18.99,0.0
I0001139,T000214,P002,1,37.99,0.0
I0001140,T000214,P029,1,79.99,0.0
I0001141,T000214,P021,1,47.99,0.0
I0001142,T000215,P001,1,39.99,0.0
I0001143,T000215,P005,1,52.99,0.0
I0001144,T000216,P041,1,51.99,0.0
I0001145,T000216,P010,1,16.99,0.0
I0001146,T000216,P023,1,22.99,0.0
I0001147,T000217,P008,1,17.99,0.0
I0001148,T000217,P047,1,149.99,0.0
I0001149,T000217,P014,1,41.99,0.0
I0001150,T000217,P046,1,64.99,0.0
I0001151,T000218,P005,1,52.99,0.0
I0001152,T000218,P026,1,94.99,0.0
I0001153,T000218,P018,1,56.99,0.0
I0001154,T000218,P019,1,94.99,0.0
I0001155,T000218,P043,1,59.99,0.0
I0001156,T000219,P010,1,16.99,0.0
I0001157,T000219,P030,1,139.99,0.0
I0001158,T000219,P029,1,79.99,0.0
I0001159,T000219,P001,1,39.99,0.0
I0001160,T000220,P002,1,37.99,0.0
I0001161,T000220,P035,2,14.99,0.0
I0001162,T000220,P046,1,64.99,0.0
I0001163,T000220,P023,1,22.99,0.0
I0001164,T000221,P028,1,56.99,0.0
I0001165,T000221,P032,1,32.99,0.0
I0001166,T000221,P021,1,47.99,0.0
I0001167,T000222,P024,1,32.99,0.0
I0001168,T000222,P008,1,17.99,0.0
I0001169,T000223,P021,1,47.99,0.0
I0001170,T000223,P003,1,74.99,0.0
I0001171,T000223,P005,1,52.99,0.0
I0001172,T000224,P046,1,64.99,0.0
I0001173,T000224,P037,1,62.99,0.0
I0001174,T000224,P041,1,51.99,0.0
I0001175,T000224,P003,1,74.99,0.0
I0001176,T000224,P012,1,54.99,0.0
I0001177,T000225,P010,1,16.99,0.0
I0001178,T000225,P014,1,41.99,0.0
I0001179,T000225,P016,2,32.99,0.0
I0001180,T000225,P047,1,149.99,0.0
I0001181,T000225,P032,1,32.99,0.0
I0001182,T000225,P025,1,41.99,0.0
I0001183,T000226,P035,1,14.99,0.0
I0001184,T000226,P008,1,17.99,0.0
I0001185,T000226,P017,1,42.99,0.0
I0001186,T000227,P014,1,41.99,0.0
I0001187,T000227,P015,1,19.99,0.0
I0001188,T000227,P023,1,22.99,0.0
I0001189,T000228,P006,1,21.99,0.0
I0001190,T000228,P021,1,47.99,0.0
I0001191,T000228,P023,1,22.99,0.0
I0001192,T000228,P020,1,26.99,0.0
I0001193,T000228,P010,1,16.99,0.0
I0001194,T000228,P008,1,17.99,0.0
I0001195,T000228,P033,1,64.99,0.0
I0001196,T000228,P011,1,109.99,0.0
I0001197,T000228,P016,1,32.99,0.0
I0001198,T000229,P024,1,32.99,0.0
I0001199,T000229,P003,1,74.99,0.0
I0001200,T000229,P042,1,79.99,0.0
I0001201,T000229,P015,1,19.99,0.0
I0001202,T000229,P013,1,79.99,0.0
I0001203,T000229,P018,1,56.99,0.0
I0001204,T000229,P019,1,94.99,0.0
I0001205,T000229,P005,1,52.99,0.0
I0001206,T000229,P012,1,54.99,0.0
I0001207,T000229,P037,1,62.99,0.0
I0001208,T000229,P039,1,209.99,0.0
I0001209,T000229,P004,1,54.99,0.0
I0001210,T000229,P036,1,56.99,0.0
I0001211,T000229,P002,2,37.99,0.0
I0001212,T000229,P021,1,47.99,0.0
I0001213,T000229,P020,1,26.99,0.0
I0001214,T000229,P009,1,32.99,0.0
I0001215,T000230,P021,1,47.99,0.0
I0001216,T000230,P005,1,52.99,0.0
I0001217,T000230,P001,1,39.99,0.0
I0001218,T000230,P048,1,39.99,0.0
I0001219,T000230,P037,1,62.99,0.0
I0001220,T000230,P003,1,74.99,0.0
I0001221,T000230,P013,1,79.99,0.0
I0001222,T000230,P032,1,32.99,0.0
I0001223,T000231,P038,1,51.99,0.0
I0001224,T000231,P004,1,54.99,0.0
I0001225,T000231,P001,2,39.99,0.0
I0001226,T000231,P002,1,37.99,0.0
I0001227,T000231,P016,1,32.99,0.0
I0001228,T000232,P023,1,22.99,0.0
I0001229,T000232,P021,1,47.99,0.0
I0001230,T000232,P028,1,56.99,0.0
I0001231,T000232,P022,1,18.99,0.0
I0001232,T000232,P046,1,64.99,0.0
I0001233,T000233,P018,1,56.99,0.0
I0001234,T000233,P047,1,149.99,0.0
I0001235,T000233,P037,1,62.99,0.0
I0001236,T000234,P039,2,209.99,0.0
I0001237,T000234,P013,1,79.99,0.0
I0001238,T000234,P037,1,62.99,0.0
I0001239,T000234,P001,1,39.99,0.0
I0001240,T000234,P017,2,42.99,0.0
I0001241,T000234,P042,1,79.99,0.0
I0001242,T000234,P021,1,47.99,0.0
I0001243,T000234,P020,2,26.99,0.0
I0001244,T000234,P022,1,18.99,0.0
I0001245,T000234,P036,1,56.99,0.0
I0001246,T000234,P048,2,39.99,0.0
I0001247,T000234,P024,1,32.99,0.0
I0001248,T000235,P009,1,32.99,0.0
I0001249,T000235,P020,1,26.99,0.0
I0001250,T000235,P024,1,32.99,0.0
I0001251,T000235,P031,1,41.99,0.0
I0001252,T000235,P048,1,39.99,0.0
I0001253,T000236,P022,1,18.99,0.0
I0001254,T000236,P018,1,56.99,0.0
I0001255,T000237,P022,1,18.99,0.0
I0001256,T000237,P018,1,56.99,0.0
I0001257,T000238,P022,1,18.99,0.0
I0001258,T000238,P027,1,99.99,0.0
I0001259,T000238,P039,1,209.99,0.0
I0001260,T000238,P011,1,109.99,0.0
I0001261,T000239,P006,1,21.99,0.0
I0001262,T000239,P036,1,56.99,0.0
I0001263,T000240,P016,2,32.99,0.0
I0001264,T000240,P007,1,18.99,0.0
I0001265,T000240,P022,2,18.99,0.0
I0001266,T000240,P010,1,16.99,0.0
I0001267,T000240,P003,1,74.99,0.0
