transaction_id,store_id,customer_id,transaction_date,payment_method
T000532,S010,,2024-02-02 11:51:00,Card
T000533,S013,,2024-02-02 15:13:00,Card
T000534,S014,C00078,2024-02-02 18:01:00,Card
T000535,S015,,2024-02-02 16:05:00,Cash
T000536,S025,C00345,2024-02-02 15:41:00,Card
T000537,S026,C00785,2024-02-02 18:55:00,Card
T000538,S027,C00631,2024-02-02 19:11:00,Card
T000539,S035,C00377,2024-02-02 18:42:00,Card
T000540,S037,C02863,2024-02-02 17:54:00,SnapScan
T000541,S044,,2024-02-02 14:33:00,Card
T000542,S001,,2024-02-03 13:52:00,Cash
T000543,S004,C02985,2024-02-03 17:36:00,Card
T000544,S006,,2024-02-03 15:29:00,Cash
T000545,S007,C00807,2024-02-03 15:07:00,Card
T000546,S009,C00977,2024-02-03 11:51:00,Cash
T000547,S010,,2024-02-03 16:33:00,Card
T000548,S011,C00855,2024-02-03 11:45:00,Card
T000549,S014,C02296,2024-02-03 12:58:00,Card
T000550,S015,,2024-02-03 19:27:00,Card
T000551,S021,C02710,2024-02-03 15:51:00,Card
T000552,S025,,2024-02-03 15:12:00,Card
T000553,S026,C02418,2024-02-03 11:16:00,SnapScan
T000554,S029,,2024-02-03 12:43:00,Card
T000555,S031,C00852,2024-02-03 12:00:00,Cash
T000556,S033,,2024-02-03 10:50:00,Card
T000557,S035,,2024-02-03 15:01:00,Card
T000558,S037,C02325,2024-02-03 15:02:00,EFT
T000559,S045,C02681,2024-02-03 14:26:00,Card
T000560,S007,,2024-02-04 15:12:00,Cash
T000561,S010,C01199,2024-02-04 14:56:00,Cash
T000562,S011,,2024-02-04 19:50:00,Cash
T000563,S012,,2024-02-04 14:29:00,Card
T000564,S014,C02017,2024-02-04 17:35:00,Card
T000565,S016,,2024-02-04 18:07:00,Cash
T000566,S019,C01463,2024-02-04 11:04:00,Card
T000567,S025,C00535,2024-02-04 18:14:00,Card
T000568,S026,C01799,2024-02-04 11:51:00,Cash
T000569,S029,C02581,2024-02-04 11:56:00,Cash
T000570,S032,C02982,2024-02-04 15:41:00,Cash
T000571,S035,C01070,2024-02-04 19:54:00,EFT
T000572,S043,C02072,2024-02-04 16:16:00,Card
T000573,S045,C00167,2024-02-04 17:22:00,Card
T000574,S003,,2024-02-05 13:47:00,Card
T000575,S006,,2024-02-05 10:51:00,Card
T000576,S007,C02899,2024-02-05 18:47:00,EFT
T000577,S009,C01734,2024-02-05 12:56:00,SnapScan
T000578,S010,,2024-02-05 15:13:00,EFT
T000579,S011,C01208,2024-02-05 14:06:00,EFT
T000580,S035,,2024-02-05 12:03:00,Card
T000581,S036,C01026,2024-02-05 14:17:00,Cash
T000582,S043,C00908,2024-02-05 18:51:00,Cash
T000583,S002,,2024-02-06 11:05:00,Card
T000584,S004,C01087,2024-02-06 13:28:00,Card
T000585,S009,C02296,2024-02-06 16:48:00,Card
T000586,S010,C02471,2024-02-06 18:39:00,Cash
T000587,S013,C01383,2024-02-06 09:59:00,EFT
T000588,S023,C02361,2024-02-06 17:30:00,Cash
T000589,S024,,2024-02-06 20:35:00,Card
T000590,S025,C02322,2024-02-06 13:37:00,Card
T000591,S029,,2024-02-06 11:40:00,Card
T000592,S034,C02113,2024-02-06 13:59:00,Card
T000593,S035,,2024-02-06 16:18:00,Card
T000594,S041,,2024-02-06 15:38:00,Cash
T000595,S042,C02294,2024-02-06 15:15:00,Card
T000596,S004,,2024-02-07 12:32:00,Card
T000597,S007,,2024-02-07 11:31:00,Cash
T000598,S008,C01494,2024-02-07 15:50:00,Card
T000599,S010,,2024-02-07 15:00:00,Card
T000600,S011,C01318,2024-02-07 14:45:00,Card
T000601,S022,,2024-02-07 19:40:00,Cash
T000602,S023,,2024-02-07 13:06:00,Card
T000603,S027,,2024-02-07 15:28:00,SnapScan
T000604,S028,C00076,2024-02-07 14:40:00,Cash
T000605,S036,C02470,2024-02-07 12:35:00,Card
T000606,S041,,2024-02-07 20:52:00,Card
T000607,S045,,2024-02-07 18:08:00,Cash
T000608,S002,C02315,2024-02-08 11:12:00,EFT
T000609,S008,,2024-02-08 19:57:00,Card
T000610,S009,,2024-02-08 10:04:00,Card
T000611,S011,,2024-02-08 12:51:00,Card
T000612,S012,,2024-02-08 17:50:00,Card
T000613,S017,C01833,2024-02-08 15:12:00,Card
T000614,S019,C00610,2024-02-08 18:00:00,Card
T000615,S020,C00970,2024-02-08 16:51:00,Cash
T000616,S024,,2024-02-08 15:01:00,Cash
T000617,S033,,2024-02-08 15:45:00,Card
T000618,S044,,2024-02-08 16:10:00,Card
T000619,S003,C02370,2024-02-09 20:56:00,Card
T000620,S007,,2024-02-09 17:42:00,EFT
T000621,S012,,2024-02-09 12:20:00,Card
T000622,S018,C02697,2024-02-09 15:40:00,Cash
T000623,S036,,2024-02-09 12:44:00,Card
T000624,S038,,2024-02-09 12:35:00,Cash
T000625,S045,,2024-02-09 13:35:00,Cash
T000626,S003,C02050,2024-02-10 19:50:00,Card
T000627,S004,C02825,2024-02-10 14:30:00,Cash
T000628,S007,,2024-02-10 11:29:00,EFT
T000629,S010,,2024-02-10 14:24:00,Cash
T000630,S011,,2024-02-10 16:26:00,Card
T000631,S012,C00435,2024-02-10 16:02:00,Card
T000632,S013,,2024-02-10 16:50:00,Card
T000633,S015,,2024-02-10 10:51:00,Card
T000634,S017,C02272,2024-02-10 11:16:00,Card
T000635,S018,,2024-02-10 13:04:00,Card
T000636,S022,,2024-02-10 16:00:00,Card
T000637,S025,,2024-02-10 10:23:00,Cash
T000638,S026,C02107,2024-02-10 14:36:00,Cash
T000639,S027,,2024-02-10 10:19:00,Cash
T000640,S035,C02241,2024-02-10 16:38:00,Card
T000641,S036,C02091,2024-02-10 18:49:00,Card
T000642,S039,,2024-02-10 20:56:00,EFT
T000643,S004,C02927,2024-02-11 11:02:00,Card
T000644,S006,C02331,2024-02-11 11:51:00,SnapScan
T000645,S007,C01852,2024-02-11 12:42:00,Cash
T000646,S009,,2024-02-11 15:11:00,Card
T000647,S010,,2024-02-11 19:08:00,Card
T000648,S011,,2024-02-11 16:22:00,Card
T000649,S012,C01959,2024-02-11 12:31:00,Cash
T000650,S016,C00662,2024-02-11 10:04:00,Card
T000651,S020,C00526,2024-02-11 18:13:00,Card
T000652,S022,C00121,2024-02-11 14:35:00,Card
T000653,S023,C00218,2024-02-11 15:34:00,Card
T000654,S024,C00026,2024-02-11 11:01:00,Card
T000655,S025,,2024-02-11 18:00:00,Card
T000656,S029,C00379,2024-02-11 14:42:00,Card
T000657,S031,C02940,2024-02-11 15:53:00,Card
T000658,S035,C02838,2024-02-11 15:39:00,Cash
T000659,S038,C00234,2024-02-11 12:35:00,Cash
T000660,S039,C02438,2024-02-11 16:29:00,Cash
T000661,S042,,2024-02-11 16:29:00,EFT
T000662,S045,,2024-02-11 19:19:00,EFT
T000663,S003,C02916,2024-02-12 12:35:00,Card
T000664,S006,,2024-02-12 13:50:00,Card
T000665,S007,,2024-02-12 17:16:00,Card
T000666,S009,C01811,2024-02-12 17:10:00,Card
T000667,S010,,2024-02-12 16:13:00,EFT
T000668,S015,,2024-02-12 11:53:00,Cash
T000669,S021,,2024-02-12 12:39:00,Card
T000670,S022,,2024-02-12 15:52:00,Cash
T000671,S024,,2024-02-12 14:02:00,EFT
T000672,S035,C00197,2024-02-12 14:34:00,Card
T000673,S040,,2024-02-12 09:10:00,Cash
T000674,S041,C00665,2024-02-12 15:16:00,Card
T000675,S044,,2024-02-12 17:13:00,Cash
T000676,S004,C02411,2024-02-13 13:51:00,Cash
T000677,S005,C00828,2024-02-13 10:14:00,Card
T000678,S009,C02433,2024-02-13 20:17:00,Cash
T000679,S010,,2024-02-13 19:14:00,Card
T000680,S015,,2024-02-13 12:01:00,Card
T000681,S018,,2024-02-13 20:03:00,Cash
T000682,S019,C01601,2024-02-13 16:33:00,EFT
T000683,S026,,2024-02-13 16:30:00,Card
T000684,S033,C00990,2024-02-13 08:59:00,Card
T000685,S035,C01683,2024-02-13 17:20:00,Card
T000686,S036,C00734,2024-02-13 16:02:00,Card
T000687,S039,,2024-02-13 18:45:00,Card
T000688,S005,C02991,2024-02-14 14:05:00,Card
T000689,S009,C01231,2024-02-14 11:47:00,EFT
T000690,S011,,2024-02-14 16:37:00,Card
T000691,S013,,2024-02-14 09:37:00,Card
T000692,S014,,2024-02-14 09:57:00,SnapScan
T000693,S018,C00877,2024-02-14 16:54:00,Cash
T000694,S020,,2024-02-14 17:15:00,Cash
T000695,S025,C00354,2024-02-14 18:45:00,EFT
T000696,S029,C02230,2024-02-14 12:16:00,Card
T000697,S031,,2024-02-14 11:44:00,EFT
T000698,S032,C01161,2024-02-14 13:35:00,Card
T000699,S036,,2024-02-14 19:54:00,Cash
T000700,S037,C02814,2024-02-14 14:09:00,Cash
T000701,S045,C00368,2024-02-14 14:19:00,Card
T000702,S003,,2024-02-15 12:36:00,Card
T000703,S004,,2024-02-15 14:20:00,Card
T000704,S005,C01219,2024-02-15 19:36:00,Card
T000705,S006,C01240,2024-02-15 12:53:00,Cash
T000706,S007,C02248,2024-02-15 16:38:00,EFT
T000707,S010,C00687,2024-02-15 15:12:00,Card
T000708,S015,C00753,2024-02-15 18:23:00,Card
T000709,S016,,2024-02-15 15:15:00,Card
T000710,S017,,2024-02-15 12:34:00,Card
T000711,S018,C01648,2024-02-15 13:10:00,Card
T000712,S027,,2024-02-15 10:58:00,Cash
T000713,S035,,2024-02-15 10:08:00,Card
T000714,S036,C01784,2024-02-15 11:17:00,Cash
T000715,S039,C00419,2024-02-15 15:38:00,Cash
T000716,S042,,2024-02-15 11:50:00,Card
T000717,S045,,2024-02-15 12:25:00,Card
T000718,S003,C02569,2024-02-16 14:20:00,Card
T000719,S007,,2024-02-16 12:00:00,Cash
T000720,S009,C01052,2024-02-16 17:22:00,Cash
T000721,S010,C02245,2024-02-16 17:23:00,Card
T000722,S011,C00990,2024-02-16 11:31:00,Card
T000723,S013,,2024-02-16 11:57:00,Cash
T000724,S028,C01759,2024-02-16 20:24:00,Card
T000725,S033,C02374,2024-02-16 16:33:00,Card
T000726,S036,C02697,2024-02-16 15:45:00,Card
T000727,S037,C02243,2024-02-16 17:44:00,Cash
T000728,S004,,2024-02-17 20:14:00,EFT
T000729,S006,C01480,2024-02-17 15:50:00,SnapScan
T000730,S007,,2024-02-17 12:52:00,EFT
T000731,S009,C00997,2024-02-17 18:33:00,EFT
T000732,S010,C00204,2024-02-17 12:46:00,Card
T000733,S011,,2024-02-17 12:10:00,Card
T000734,S012,,2024-02-17 17:03:00,Card
T000735,S013,C02891,2024-02-17 16:35:00,Card
T000736,S015,,2024-02-17 16:28:00,Card
T000737,S016,,2024-02-17 17:16:00,Card
T000738,S017,C02658,2024-02-17 17:46:00,SnapScan
T000739,S019,C00335,2024-02-17 16:01:00,Card
T000740,S023,C01043,2024-02-17 14:44:00,Cash
T000741,S025,,2024-02-17 18:55:00,Card
T000742,S031,,2024-02-17 16:01:00,Card
T000743,S032,C01782,2024-02-17 13:18:00,Cash
T000744,S035,C01606,2024-02-17 18:53:00,SnapScan
T000745,S036,,2024-02-17 11:58:00,Cash
T000746,S038,,2024-02-17 11:23:00,Card
T000747,S039,C02031,2024-02-17 18:42:00,Cash
T000748,S001,,2024-02-18 17:16:00,Card
T000749,S002,C00197,2024-02-18 14:56:00,Card
T000750,S004,C01316,2024-02-18 08:26:00,Cash
T000751,S007,,2024-02-18 15:44:00,EFT
T000752,S009,,2024-02-18 09:58:00,Card
T000753,S011,C00229,2024-02-18 15:48:00,EFT
T000754,S012,C02860,2024-02-18 16:34:00,Card
T000755,S013,C01492,2024-02-18 12:21:00,Card
T000756,S019,,2024-02-18 14:01:00,SnapScan
T000757,S025,,2024-02-18 11:03:00,Card
T000758,S031,C02840,2024-02-18 17:29:00,Card
T000759,S032,C02374,2024-02-18 13:29:00,Cash
T000760,S033,C00237,2024-02-18 10:16:00,Card
T000761,S035,,2024-02-18 13:56:00,Cash
T000762,S036,C00353,2024-02-18 11:25:00,Card
T000763,S039,C00509,2024-02-18 17:03:00,Cash
T000764,S041,C00889,2024-02-18 15:58:00,Cash
T000765,S042,,2024-02-18 14:46:00,Card
T000766,S045,C00303,2024-02-18 15:36:00,Card
T000767,S002,,2024-02-19 16:04:00,Card
T000768,S003,,2024-02-19 16:20:00,Card
T000769,S004,C01725,2024-02-19 16:16:00,SnapScan
T000770,S007,C00479,2024-02-19 11:16:00,Card
T000771,S011,,2024-02-19 12:37:00,Card
T000772,S016,,2024-02-19 11:32:00,Card
T000773,S023,C01727,2024-02-19 14:39:00,Card
T000774,S024,C02679,2024-02-19 15:25:00,Card
T000775,S026,C00356,2024-02-19 14:37:00,EFT
T000776,S030,C02045,2024-02-19 14:47:00,EFT
T000777,S039,,2024-02-19 14:03:00,Card
T000778,S043,,2024-02-19 14:25:00,Card
T000779,S001,C00109,2024-02-20 13:22:00,Cash
T000780,S003,C01681,2024-02-20 15:19:00,Card
T000781,S004,,2024-02-20 17:11:00,Card
T000782,S005,C01419,2024-02-20 15:43:00,Cash
T000783,S009,C00607,2024-02-20 19:32:00,Card
T000784,S010,,2024-02-20 16:39:00,Card
T000785,S012,C01462,2024-02-20 11:44:00,Cash
T000786,S013,C02152,2024-02-20 14:03:00,Card
T000787,S021,C01951,2024-02-20 10:25:00,Card
T000788,S025,C02684,2024-02-20 09:54:00,Cash
T000789,S027,C02069,2024-02-20 13:49:00,Card
T000790,S030,C01788,2024-02-20 17:48:00,SnapScan
T000791,S033,C00630,2024-02-20 13:14:00,Cash
T000792,S034,,2024-02-20 12:40:00,EFT
T000793,S041,,2024-02-20 12:57:00,Card
T000794,S045,C01803,2024-02-20 14:20:00,Card
T000795,S002,,2024-02-21 20:51:00,Card
T000796,S003,C00040,2024-02-21 10:37:00,Card
T000797,S006,C01348,2024-02-21 10:33:00,Card
T000798,S010,,2024-02-21 16:12:00,EFT
T000799,S016,C00430,2024-02-21 17:53:00,EFT
T000800,S020,C00926,2024-02-21 15:13:00,Cash
T000801,S021,,2024-02-21 14:21:00,Card
T000802,S022,C02122,2024-02-21 15:48:00,Cash
T000803,S025,,2024-02-21 13:31:00,Card
T000804,S033,,2024-02-21 16:52:00,Cash
T000805,S036,C01246,2024-02-21 15:22:00,Cash
T000806,S037,,2024-02-21 13:27:00,Cash
T000807,S042,C02308,2024-02-21 15:40:00,Card
T000808,S045,,2024-02-21 12:35:00,Card
T000809,S001,C01006,2024-02-22 16:08:00,EFT
T000810,S002,C00279,2024-02-22 13:21:00,EFT
T000811,S005,C02600,2024-02-22 17:24:00,Cash
T000812,S006,C02440,2024-02-22 15:58:00,Card
T000813,S007,C02988,2024-02-22 14:56:00,Card
T000814,S009,,2024-02-22 14:36:00,EFT
T000815,S010,C00656,2024-02-22 13:20:00,Card
T000816,S014,,2024-02-22 08:06:00,Card
T000817,S019,,2024-02-22 14:31:00,Card
T000818,S022,C01222,2024-02-22 15:22:00,Cash
T000819,S026,,2024-02-22 09:15:00,Card
T000820,S030,C00394,2024-02-22 19:55:00,Card
T000821,S031,,2024-02-22 14:42:00,Cash
T000822,S032,C00536,2024-02-22 11:38:00,SnapScan
T000823,S033,C00801,2024-02-22 16:10:00,Card
T000824,S034,C02628,2024-02-22 16:22:00,Card
T000825,S036,,2024-02-22 12:06:00,Card
T000826,S040,C00736,2024-02-22 14:10:00,EFT
T000827,S045,,2024-02-22 13:33:00,Cash
T000828,S005,,2024-02-23 18:30:00,Card
T000829,S006,,2024-02-23 15:32:00,Card
T000830,S007,C02097,2024-02-23 16:27:00,Card
T000831,S009,,2024-02-23 19:14:00,Cash
T000832,S011,,2024-02-23 17:31:00,Card
T000833,S013,C01796,2024-02-23 17:55:00,Card
T000834,S014,C01793,2024-02-23 09:55:00,Card
T000835,S022,C00435,2024-02-23 14:11:00,Card
T000836,S025,,2024-02-23 13:30:00,Card
T000837,S026,C00610,2024-02-23 12:45:00,Card
T000838,S027,C02583,2024-02-23 09:15:00,Card
T000839,S035,C02399,2024-02-23 11:59:00,Cash
T000840,S037,C02219,2024-02-23 14:35:00,Cash
T000841,S039,,2024-02-23 20:47:00,Card
T000842,S042,C02877,2024-02-23 16:13:00,EFT
T000843,S043,,2024-02-23 14:14:00,SnapScan
T000844,S044,C02737,2024-02-23 15:41:00,SnapScan
T000845,S045,,2024-02-23 12:01:00,EFT
T000846,S002,,2024-02-24 12:40:00,Card
T000847,S006,,2024-02-24 11:32:00,Card
T000848,S007,,2024-02-24 14:35:00,Cash
T000849,S009,,2024-02-24 20:22:00,Card
T000850,S010,,2024-02-24 15:53:00,EFT
T000851,S011,,2024-02-24 11:25:00,Card
T000852,S012,,2024-02-24 12:55:00,Cash
T000853,S013,C01286,2024-02-24 12:51:00,Cash
T000854,S019,C00079,2024-02-24 16:32:00,Card
T000855,S025,C02519,2024-02-24 15:02:00,Cash
T000856,S026,C01687,2024-02-24 19:53:00,EFT
T000857,S027,C01087,2024-02-24 18:25:00,Cash
T000858,S033,,2024-02-24 16:23:00,Cash
T000859,S035,C01658,2024-02-24 15:54:00,SnapScan
T000860,S037,,2024-02-24 12:55:00,Card
T000861,S039,C01624,2024-02-24 16:30:00,Cash
T000862,S040,,2024-02-24 11:42:00,Cash
T000863,S042,C00996,2024-02-24 12:16:00,Card
T000864,S043,,2024-02-24 14:36:00,SnapScan
T000865,S044,,2024-02-24 10:56:00,Card
T000866,S004,C02975,2024-02-25 09:59:00,Card
T000867,S007,C02400,2024-02-25 12:55:00,Card
T000868,S008,C02262,2024-02-25 14:44:00,Card
T000869,S009,C01841,2024-02-25 10:26:00,Card
T000870,S010,,2024-02-25 15:18:00,Cash
T000871,S011,,2024-02-25 19:03:00,Cash
T000872,S013,,2024-02-25 14:26:00,Card
T000873,S015,C00051,2024-02-25 08:45:00,Cash
T000874,S018,C02888,2024-02-25 11:07:00,SnapScan
T000875,S020,C01958,2024-02-25 14:03:00,Card
T000876,S023,,2024-02-25 15:02:00,Cash
T000877,S025,C02711,2024-02-25 10:07:00,EFT
T000878,S028,C02695,2024-02-25 12:46:00,Cash
T000879,S029,,2024-02-25 17:13:00,Cash
T000880,S030,C01846,2024-02-25 15:21:00,Card
T000881,S031,,2024-02-25 12:09:00,Cash
T000882,S032,C02925,2024-02-25 18:03:00,Cash
T000883,S035,C02097,2024-02-25 16:21:00,Card
T000884,S036,C00621,2024-02-25 11:32:00,Card
T000885,S037,,2024-02-25 16:41:00,Card
T000886,S038,,2024-02-25 13:08:00,Cash
T000887,S039,C01895,2024-02-25 17:22:00,EFT
T000888,S044,,2024-02-25 11:33:00,Card
T000889,S045,C01801,2024-02-25 19:48:00,Cash
T000890,S001,C01715,2024-02-26 13:53:00,SnapScan
T000891,S004,C02510,2024-02-26 11:07:00,EFT
T000892,S006,,2024-02-26 13:40:00,Card
T000893,S007,,2024-02-26 14:26:00,Cash
T000894,S008,C02622,2024-02-26 14:38:00,Cash
T000895,S009,C00871,2024-02-26 16:59:00,SnapScan
T000896,S010,C02111,2024-02-26 18:04:00,Card
T000897,S011,,2024-02-26 14:55:00,Card
T000898,S012,C02764,2024-02-26 18:37:00,Card
T000899,S015,,2024-02-26 14:40:00,Card
T000900,S016,C01442,2024-02-26 18:26:00,EFT
T000901,S020,C00635,2024-02-26 11:39:00,Cash
T000902,S025,,2024-02-26 18:46:00,Cash
T000903,S026,,2024-02-26 15:00:00,Card
T000904,S028,C00492,2024-02-26 18:26:00,Cash
T000905,S032,C02620,2024-02-26 17:49:00,Cash
T000906,S035,C02385,2024-02-26 18:49:00,Card
T000907,S039,,2024-02-26 17:41:00,Cash
T000908,S042,C02477,2024-02-26 11:33:00,Card
T000909,S044,C00511,2024-02-26 15:40:00,Card
T000910,S045,,2024-02-26 19:35:00,Card
T000911,S002,C02073,2024-02-27 19:58:00,Cash
T000912,S004,C01053,2024-02-27 16:55:00,Card
T000913,S006,,2024-02-27 15:45:00,Card
T000914,S008,,2024-02-27 11:28:00,Cash
T000915,S009,,2024-02-27 20:56:00,Cash
T000916,S010,,2024-02-27 14:09:00,Card
T000917,S011,C02136,2024-02-27 18:41:00,Card
T000918,S015,,2024-02-27 18:51:00,Cash
T000919,S018,C00004,2024-02-27 14:42:00,Cash
T000920,S019,,2024-02-27 14:35:00,Card
T000921,S020,,2024-02-27 13:53:00,Cash
T000922,S025,,2024-02-27 12:39:00,Cash
T000923,S035,,2024-02-27 12:39:00,Cash
T000924,S037,,2024-02-27 18:45:00,Card
T000925,S038,C02326,2024-02-27 08:25:00,Card
T000926,S040,C02031,2024-02-27 19:04:00,EFT
T000927,S042,C02454,2024-02-27 12:24:00,Cash
T000928,S045,,2024-02-27 15:44:00,Cash
T000929,S001,C01490,2024-02-28 08:08:00,EFT
T000930,S004,,2024-02-28 14:05:00,Card
T000931,S005,C00981,2024-02-28 16:29:00,Card
T000932,S006,C00247,2024-02-28 15:41:00,Card
T000933,S007,C02874,2024-02-28 15:52:00,Card
T000934,S009,C02274,2024-02-28 13:40:00,Cash
T000935,S011,,2024-02-28 12:51:00,Card
T000936,S012,,2024-02-28 13:48:00,Card
T000937,S013,C00623,2024-02-28 14:44:00,Card
T000938,S021,C02567,2024-02-28 12:22:00,Cash
T000939,S025,C01062,2024-02-28 20:50:00,Cash
T000940,S027,C02921,2024-02-28 14:50:00,Cash
T000941,S035,C00298,2024-02-28 10:55:00,Card
T000942,S036,,2024-02-28 20:05:00,Card
T000943,S037,,2024-02-28 10:33:00,Card
T000944,S040,C01540,2024-02-28 11:25:00,Card
T000945,S042,,2024-02-28 16:19:00,Card
T000946,S043,,2024-02-28 12:03:00,EFT
T000947,S045,,2024-02-28 14:09:00,Cash
T000948,S007,C00622,2024-02-29 08:31:00,Cash
T000949,S009,C02744,2024-02-29 17:30:00,Card
T000950,S010,,2024-02-29 16:22:00,Cash
T000951,S012,C02216,2024-02-29 14:41:00,Card
T000952,S015,C00653,2024-02-29 10:21:00,Card
T000953,S019,C02346,2024-02-29 12:41:00,Card
T000954,S021,C01469,2024-02-29 14:15:00,Card
T000955,S024,C00789,2024-02-29 18:21:00,Cash
T000956,S025,C01895,2024-02-29 13:50:00,Card
T000957,S030,C01050,2024-02-29 17:15:00,Cash
T000958,S033,,2024-02-29 11:52:00,EFT
T000959,S034,C01438,2024-02-29 12:40:00,Card
T000960,S035,,2024-02-29 12:10:00,Card
T000961,S036,C02328,2024-02-29 20:48:00,Card
T000962,S037,C02338,2024-02-29 18:05:00,Card
T000963,S038,C02212,2024-02-29 19:31:00,Card
T000964,S001,,2024-03-01 12:44:00,Card
T000965,S006,C01784,2024-03-01 09:45:00,Cash
T000966,S010,C01876,2024-03-01 19:28:00,Card
T000967,S019,,2024-03-01 13:47:00,Card
T000968,S021,,2024-03-01 09:40:00,Cash
T000969,S025,C01701,2024-03-01 13:26:00,Card
T000970,S029,,2024-03-01 13:05:00,Card
T000971,S032,C02646,2024-03-01 14:04:00,Card
T000972,S034,C00344,2024-03-01 13:24:00,Card
T000973,S035,,2024-03-01 13:41:00,Card
T000974,S037,,2024-03-01 17:15:00,Card
T000975,S042,C01784,2024-03-01 09:00:00,SnapScan
T000976,S001,C01232,2024-03-02 18:30:00,Cash
T000977,S002,,2024-03-02 15:28:00,Card
T000978,S003,,2024-03-02 13:42:00,Card
T000979,S007,,2024-03-02 16:46:00,Card
T000980,S008,,2024-03-02 15:02:00,Card
T000981,S009,,2024-03-02 11:24:00,Cash
T000982,S010,,2024-03-02 14:33:00,EFT
T000983,S011,,2024-03-02 14:39:00,Card
T000984,S016,,2024-03-02 15:25:00,SnapScan
T000985,S020,,2024-03-02 15:04:00,SnapScan
T000986,S023,,2024-03-02 14:30:00,Card
T000987,S024,,2024-03-02 12:48:00,Card
T000988,S025,C01621,2024-03-02 10:00:00,Cash
T000989,S026,,2024-03-02 14:38:00,Card
T000990,S029,C01685,2024-03-02 15:13:00,Cash
T000991,S031,C01422,2024-03-02 20:11:00,Card
T000992,S032,C01134,2024-03-02 14:38:00,Card
T000993,S034,C01425,2024-03-02 12:32:00,Cash
T000994,S035,C02658,2024-03-02 15:55:00,Cash
T000995,S038,C00550,2024-03-02 14:59:00,Card
T000996,S042,C00169,2024-03-02 16:42:00,Cash
T000997,S043,C00376,2024-03-02 18:06:00,Cash
T000998,S044,C00742,2024-03-02 11:46:00,EFT
T000999,S045,,2024-03-02 15:21:00,Card
T001000,S004,C00203,2024-03-03 13:05:00,SnapScan
T001001,S007,,2024-03-03 18:24:00,Card
T001002,S008,C02150,2024-03-03 09:04:00,SnapScan
T001003,S009,C01579,2024-03-03 12:46:00,EFT
T001004,S010,C02697,2024-03-03 15:56:00,Card
T001005,S011,C02970,2024-03-03 13:29:00,Card
T001006,S013,,2024-03-03 12:00:00,EFT
T001007,S017,C00437,2024-03-03 17:22:00,Card
T001008,S024,,2024-03-03 17:03:00,Cash
T001009,S025,,2024-03-03 09:22:00,Cash
T001010,S026,C02933,2024-03-03 11:28:00,Card
T001011,S029,C02859,2024-03-03 11:03:00,Card
T001012,S030,C01022,2024-03-03 18:55:00,Cash
T001013,S035,,2024-03-03 19:15:00,Card
T001014,S036,C01534,2024-03-03 17:03:00,Cash
T001015,S037,,2024-03-03 12:43:00,Card
T001016,S040,,2024-03-03 14:50:00,Card
T001017,S041,,2024-03-03 10:53:00,Card
T001018,S042,C01659,2024-03-03 13:13:00,Card
T001019,S044,C02361,2024-03-03 10:27:00,SnapScan
T001020,S006,C00861,2024-03-04 11:13:00,Cash
T001021,S009,C01178,2024-03-04 13:05:00,Cash
T001022,S010,C01858,2024-03-04 19:24:00,SnapScan
T001023,S011,,2024-03-04 16:09:00,Cash
T001024,S012,,2024-03-04 15:27:00,Cash
T001025,S013,,2024-03-04 10:51:00,Card
T001026,S016,C02401,2024-03-04 10:27:00,Cash
T001027,S020,C00940,2024-03-04 15:17:00,Card
T001028,S022,C01330,2024-03-04 11:35:00,Card
T001029,S025,C01679,2024-03-04 12:57:00,Card
T001030,S030,C00080,2024-03-04 18:21:00,Card
T001031,S031,C00919,2024-03-04 20:07:00,Cash
T001032,S034,C00785,2024-03-04 13:00:00,Card
